Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Color,Owner_Type,Mileage_kmpl,Price_Lakh,Provider,Policy_Number,Expiry_Date,Status,Owner_Name,Contact,City,Purchase_Year,Sale_Price_Lakh,Sale_Date,Buyer_Name,Service_Type,Service_Date,Service_Cost,Service_Center
C1877,Tata,Duster,2024,Petrol,Manual,Red,Third,10.95,6.41,"Reliance General",POL414083,2024-09-03,Expired,Owner_877,"+91 9143561325",Hyderabad,2018,39.03,2023-09-19,Buyer_877,"Brake Service",2022-07-21,2537,AutoCare
C1878,Honda,Seltos,2005,CNG,Manual,Blue,Third,14.98,41.61,"TATA AIG",POL251204,2024-11-11,Expired,Owner_878,"+91 9878670994",Hyderabad,2006,6.15,2022-08-01,Buyer_878,"Brake Service",2022-03-11,10774,CarZ
C1879,Hyundai,City,2015,CNG,Automatic,Silver,Third,20.44,42.52,"ICICI Lombard",POL319565,2023-07-29,Expired,Owner_879,"+91 9411570508",Chennai,2015,11.27,2022-02-14,Buyer_879,"Brake Service",2022-03-25,8811,AutoCare
C1880,Toyota,City,2023,Petrol,Automatic,Yellow,Fourth,17.99,9.58,"Reliance General",POL160334,2024-05-24,Expired,Owner_880,"+91 9574366820",Lucknow,2020,42.49,2023-07-09,Buyer_880,"Tyre Change",2022-02-10,11756,Pitstop
C1881,Mahindra,Swift,2016,Diesel,Manual,Black,First,19.47,28.69,"TATA AIG",POL533625,2023-09-23,Expired,Owner_881,"+91 9929240786",Chennai,2014,48.17,2022-12-29,Buyer_881,"Full Service",2020-03-17,16681,"Speed Garage"
C1882,Ford,XUV500,2021,Diesel,Manual,Blue,Second,20.45,30.57,"HDFC Ergo",POL716629,2024-12-27,Expired,Owner_882,"+91 9204659413",Bangalore,2016,12.7,2023-10-28,Buyer_882,"Oil Change",2022-06-14,7930,FastFix
C1883,Kia,Innova,2016,Hybrid,Manual,Silver,Fourth,13.51,24.53,"TATA AIG",POL740578,2024-08-10,Expired,Owner_883,"+91 9239315443",Hyderabad,2021,29.05,2023-10-10,Buyer_883,"Full Service",2022-05-27,7750,Pitstop
C1884,Hyundai,Duster,2017,Hybrid,Manual,Yellow,First,13.36,49.29,"Reliance General",POL646153,2023-02-03,Active,Owner_884,"+91 9216703954",Chennai,2009,29.81,2022-08-08,Buyer_884,"Brake Service",2022-06-25,10198,Pitstop
C1885,Mahindra,Seltos,2016,CNG,Manual,Grey,Third,14.41,7.19,"Bajaj Allianz",POL584041,2024-05-10,Expired,Owner_885,"+91 9441394094",Lucknow,2021,49.85,2023-08-23,Buyer_885,"Brake Service",2021-09-04,15769,"Speed Garage"
C1886,Maruti,Duster,2019,Electric,Automatic,Green,Third,18.06,10.72,"TATA AIG",POL331967,2024-11-30,Active,Owner_886,"+91 9891728014",Kolkata,2012,2.56,2022-01-18,Buyer_886,"Brake Service",2022-10-05,2302,AutoCare
C1887,Kia,Nexon,2006,CNG,Manual,Green,Fourth,14.27,37.86,"HDFC Ergo",POL576636,2023-01-06,Expired,Owner_887,"+91 9944637446",Chennai,2006,40.67,2023-10-17,Buyer_887,"Brake Service",2023-06-16,7015,CarZ
C1888,Ford,Creta,2006,Diesel,Manual,White,Fourth,16.71,42.2,"Bajaj Allianz",POL979659,2024-07-20,Expired,Owner_888,"+91 9923778174",Lucknow,2024,7.43,2023-10-19,Buyer_888,"Brake Service",2021-05-02,4831,"Speed Garage"
C1889,Honda,Duster,2012,Diesel,Automatic,Red,First,21.88,33.41,"ICICI Lombard",POL589393,2023-07-16,Expired,Owner_889,"+91 9731678293",Mumbai,2012,40.35,2022-02-26,Buyer_889,"Full Service",2020-12-25,7467,AutoCare
C1890,Toyota,Nexon,2009,Electric,Manual,White,Third,19.05,17.78,"SBI General",POL491641,2024-06-11,Expired,Owner_890,"+91 9506500128",Chennai,2021,27.15,2022-11-30,Buyer_890,"Engine Repair",2022-04-24,17993,"Speed Garage"
C1891,Volkswagen,City,2015,Petrol,Manual,Black,Third,11.97,29.02,"TATA AIG",POL496040,2023-10-10,Active,Owner_891,"+91 9667168279",Lucknow,2017,35.13,2022-07-05,Buyer_891,"Full Service",2021-11-07,5016,FastFix
C1892,Mahindra,City,2023,Electric,Automatic,Blue,Fourth,24.89,15.33,"HDFC Ergo",POL935454,2023-06-16,Expired,Owner_892,"+91 9262157894",Kolkata,2010,22.39,2023-01-24,Buyer_892,"Full Service",2020-04-10,11338,Mechanix
C1893,Tata,Swift,2006,Diesel,Manual,Grey,Second,19.56,17.42,"TATA AIG",POL931584,2023-08-22,Expired,Owner_893,"+91 9289983853",Hyderabad,2023,28.75,2023-09-01,Buyer_893,"Full Service",2023-04-19,17167,Pitstop
C1894,Hyundai,City,2011,Hybrid,Manual,Black,First,10.39,16.03,"Reliance General",POL717108,2023-11-22,Active,Owner_894,"+91 9301771073",Mumbai,2011,26.25,2022-04-19,Buyer_894,"Brake Service",2020-07-21,3224,"Speed Garage"
C1895,Toyota,Creta,2012,Diesel,Automatic,Red,Third,18.74,15.94,"TATA AIG",POL518760,2023-11-03,Active,Owner_895,"+91 9568004645",Jaipur,2016,20.21,2022-07-31,Buyer_895,"Engine Repair",2023-01-10,8334,Pitstop
C1896,Ford,Ecosport,2011,Hybrid,Manual,Black,Fourth,14.53,5.35,"ICICI Lombard",POL983718,2024-09-26,Active,Owner_896,"+91 9819359280",Delhi,2016,9.63,2023-11-08,Buyer_896,"Full Service",2022-04-16,8871,AutoCare
C1897,Ford,Nexon,2008,Diesel,Automatic,Blue,Third,16.22,37.23,"Bajaj Allianz",POL405679,2024-10-11,Active,Owner_897,"+91 9179686468",Kolkata,2021,24.41,2022-11-04,Buyer_897,"Battery Replacement",2022-02-05,2783,CarZ
C1898,Kia,XUV500,2024,Hybrid,Manual,Silver,Third,16.27,11.78,"HDFC Ergo",POL918063,2023-12-05,Expired,Owner_898,"+91 9811993461",Hyderabad,2013,7.9,2023-08-19,Buyer_898,"Engine Repair",2020-04-11,19504,"Speed Garage"
C1899,Toyota,Creta,2014,CNG,Manual,Green,Third,10.86,37.28,"HDFC Ergo",POL130188,2024-12-18,Active,Owner_899,"+91 9498323057",Lucknow,2022,48.75,2023-07-03,Buyer_899,"Oil Change",2022-04-27,5495,Pitstop
C1900,Volkswagen,City,2009,Hybrid,Automatic,Grey,Fourth,23.22,41.15,"Bajaj Allianz",POL822133,2024-11-02,Active,Owner_900,"+91 9860014452",Jaipur,2017,41.27,2022-06-17,Buyer_900,"Oil Change",2021-08-17,5853,CarZ
C1901,Kia,Duster,2024,Hybrid,Automatic,Silver,Fourth,24.98,6.13,"TATA AIG",POL890149,2023-10-11,Active,Owner_901,"+91 9213966726",Bangalore,2010,28.08,2022-02-19,Buyer_901,"Battery Replacement",2023-11-03,2050,FastFix
C1902,Toyota,XUV500,2005,Hybrid,Automatic,White,Fourth,16.1,44.42,"ICICI Lombard",POL215395,2024-04-27,Active,Owner_902,"+91 9585865545",Hyderabad,2016,46.29,2022-12-07,Buyer_902,"Battery Replacement",2022-06-28,17066,CarZ
C1903,Renault,Nexon,2010,CNG,Automatic,Red,Second,14.6,48.95,"Bajaj Allianz",POL804584,2024-07-21,Active,Owner_903,"+91 9200989945",Kolkata,2023,18.06,2022-04-06,Buyer_903,"Full Service",2021-11-25,9644,Pitstop
C1904,Mahindra,Nexon,2021,Electric,Automatic,Green,Fourth,16.63,35.11,"HDFC Ergo",POL608813,2024-10-31,Expired,Owner_904,"+91 9703891058",Pune,2012,35.77,2023-01-19,Buyer_904,"Battery Replacement",2021-02-08,2009,Mechanix
C1905,Renault,Innova,2015,Diesel,Automatic,White,First,23.79,12.59,"ICICI Lombard",POL605571,2023-12-26,Expired,Owner_905,"+91 9294232476",Chennai,2005,47.43,2022-09-18,Buyer_905,"Full Service",2023-11-13,16170,Pitstop
C1906,Tata,Duster,2006,Diesel,Manual,Green,Fourth,18.15,19.9,"Bajaj Allianz",POL588945,2024-08-09,Expired,Owner_906,"+91 9631546888",Jaipur,2018,47.17,2023-10-14,Buyer_906,"Oil Change",2020-09-17,7683,FastFix
C1907,Toyota,XUV500,2010,Diesel,Manual,Yellow,First,11.96,19.95,"Bajaj Allianz",POL763203,2023-04-07,Expired,Owner_907,"+91 9881064639",Lucknow,2019,23.38,2023-06-22,Buyer_907,"Tyre Change",2022-01-21,8237,"Speed Garage"
C1908,Ford,Innova,2010,Diesel,Automatic,Red,Third,13.56,33.64,"TATA AIG",POL408565,2024-06-21,Expired,Owner_908,"+91 9740856650",Delhi,2020,34.05,2023-03-25,Buyer_908,"Full Service",2021-09-17,5328,Pitstop
C1909,Ford,Creta,2010,Electric,Manual,Black,First,18.9,43.27,"SBI General",POL450711,2023-01-13,Active,Owner_909,"+91 9908757244",Chennai,2010,40.47,2023-06-26,Buyer_909,"Brake Service",2020-09-29,5912,Pitstop
C1910,Maruti,Ecosport,2023,Petrol,Manual,Black,Second,19.25,21.8,"ICICI Lombard",POL513980,2023-06-06,Expired,Owner_910,"+91 9457193284",Kolkata,2005,19.55,2022-10-14,Buyer_910,"Oil Change",2021-10-31,18806,Pitstop
C1911,Hyundai,Ecosport,2012,Petrol,Automatic,Yellow,First,18.14,15.03,"ICICI Lombard",POL654653,2023-08-11,Active,Owner_911,"+91 9143236941",Mumbai,2024,36.49,2022-04-01,Buyer_911,"Tyre Change",2021-04-17,5387,"Speed Garage"
C1912,Toyota,Duster,2006,Diesel,Manual,Green,Second,11.68,9.27,"TATA AIG",POL138680,2023-06-29,Expired,Owner_912,"+91 9110568558",Ahmedabad,2013,14.64,2022-02-16,Buyer_912,"Engine Repair",2021-08-03,18129,FastFix
C1913,Tata,Ecosport,2006,Diesel,Manual,Grey,Third,22.05,18.31,"HDFC Ergo",POL572607,2024-03-25,Active,Owner_913,"+91 9981693856",Delhi,2018,32.5,2023-05-22,Buyer_913,"Oil Change",2021-04-20,5024,CarZ
C1914,Toyota,Nexon,2005,Petrol,Manual,Silver,First,19.62,44.93,"ICICI Lombard",POL701653,2023-01-15,Active,Owner_914,"+91 9153207516",Mumbai,2011,35.99,2022-01-23,Buyer_914,"Full Service",2023-06-29,15354,Pitstop
C1915,Honda,XUV500,2021,Electric,Manual,Blue,Second,20.52,30.28,"Reliance General",POL863360,2024-10-21,Expired,Owner_915,"+91 9555264668",Bangalore,2024,35.86,2023-03-03,Buyer_915,"Tyre Change",2020-07-20,9227,FastFix
C1916,Mahindra,City,2005,CNG,Automatic,Yellow,Second,14.37,16.4,"HDFC Ergo",POL690406,2024-04-11,Expired,Owner_916,"+91 9119300791",Kolkata,2014,12.41,2022-01-10,Buyer_916,"Full Service",2020-08-10,15233,Mechanix
C1917,Maruti,Seltos,2020,CNG,Manual,Blue,Third,24.89,45.47,"Reliance General",POL647286,2024-03-15,Expired,Owner_917,"+91 9271930011",Lucknow,2010,49.83,2022-06-06,Buyer_917,"Brake Service",2023-06-23,6011,CarZ
C1918,Kia,Creta,2014,Petrol,Manual,Silver,First,21.13,38.65,"Bajaj Allianz",POL554120,2024-10-24,Expired,Owner_918,"+91 9215875471",Pune,2017,23.69,2022-04-25,Buyer_918,"Oil Change",2022-10-05,12601,AutoCare
C1919,Ford,Swift,2022,Hybrid,Manual,Green,Second,11.4,48.47,"HDFC Ergo",POL916138,2023-07-18,Active,Owner_919,"+91 9207655237",Chennai,2011,26.31,2023-09-08,Buyer_919,"Brake Service",2020-01-24,14871,Mechanix
C1920,Renault,Duster,2018,Petrol,Manual,Blue,Third,22.76,29.88,"SBI General",POL123932,2023-09-27,Expired,Owner_920,"+91 9512300812",Delhi,2017,14.11,2022-08-01,Buyer_920,"Full Service",2023-06-21,9869,AutoCare
C1921,Kia,Seltos,2008,Electric,Automatic,White,Second,24.08,4.75,"HDFC Ergo",POL559668,2024-11-02,Active,Owner_921,"+91 9131071776",Bangalore,2024,37.24,2022-08-08,Buyer_921,"Battery Replacement",2020-03-05,3608,AutoCare
C1922,Maruti,Creta,2010,CNG,Automatic,Yellow,Fourth,16.64,32.16,"Bajaj Allianz",POL570377,2023-06-09,Expired,Owner_922,"+91 9726802344",Jaipur,2016,23.81,2023-02-25,Buyer_922,"Oil Change",2020-05-06,14258,Pitstop
C1923,Tata,Seltos,2009,Diesel,Manual,White,Second,16.21,45.01,"Bajaj Allianz",POL872883,2023-01-31,Active,Owner_923,"+91 9391356581",Jaipur,2019,20.66,2022-02-10,Buyer_923,"Battery Replacement",2020-10-30,4855,AutoCare
C1924,Renault,Duster,2007,Electric,Manual,Blue,Fourth,15.22,5.3,"ICICI Lombard",POL597649,2023-08-05,Active,Owner_924,"+91 9122174355",Delhi,2014,46.44,2023-08-01,Buyer_924,"Engine Repair",2021-06-02,8242,Pitstop
C1925,Kia,XUV500,2012,Diesel,Manual,Blue,Second,13.05,11.23,"SBI General",POL568849,2024-07-31,Expired,Owner_925,"+91 9541665409",Pune,2014,16.98,2022-02-21,Buyer_925,"Oil Change",2023-06-14,6351,AutoCare
C1926,Mahindra,Ecosport,2007,Hybrid,Automatic,Red,Fourth,11.71,22.1,"TATA AIG",POL230209,2023-12-26,Active,Owner_926,"+91 9618088446",Kolkata,2023,4.56,2023-02-25,Buyer_926,"Battery Replacement",2021-05-28,19824,AutoCare
C1927,Toyota,Polo,2021,Hybrid,Automatic,Yellow,Second,13.79,24.31,"SBI General",POL876159,2024-09-26,Expired,Owner_927,"+91 9350319005",Kolkata,2010,36.71,2022-07-28,Buyer_927,"Oil Change",2023-01-26,5208,FastFix
C1928,Hyundai,XUV500,2010,Hybrid,Automatic,Black,Third,16.81,10.79,"ICICI Lombard",POL380528,2023-04-06,Active,Owner_928,"+91 9894907403",Ahmedabad,2023,47.71,2023-05-14,Buyer_928,"Oil Change",2023-09-26,19251,AutoCare
C1929,Kia,Nexon,2017,Electric,Manual,Red,Third,16.49,46.97,"Reliance General",POL960109,2024-06-01,Active,Owner_929,"+91 9188625645",Mumbai,2010,5.43,2022-03-08,Buyer_929,"Tyre Change",2023-01-05,16174,AutoCare
C1930,Ford,City,2019,Petrol,Automatic,Yellow,Third,21.18,30.92,"SBI General",POL415392,2023-09-28,Active,Owner_930,"+91 9754164817",Hyderabad,2019,30.82,2023-01-01,Buyer_930,"Full Service",2020-07-03,6327,Pitstop
C1931,Honda,Seltos,2010,Petrol,Automatic,Blue,Third,11.6,5.78,"Bajaj Allianz",POL138889,2024-02-02,Expired,Owner_931,"+91 9216892783",Bangalore,2011,19.96,2022-06-25,Buyer_931,"Battery Replacement",2022-11-07,11419,Pitstop
C1932,Tata,City,2023,CNG,Automatic,White,Second,18.08,4.76,"Bajaj Allianz",POL259108,2024-07-12,Active,Owner_932,"+91 9599604707",Jaipur,2009,2.69,2023-11-27,Buyer_932,"Brake Service",2023-10-10,2448,FastFix
C1933,Hyundai,XUV500,2021,Diesel,Manual,Yellow,Second,22.49,14.6,"Reliance General",POL981964,2023-01-19,Expired,Owner_933,"+91 9637198043",Chennai,2009,42.32,2022-12-30,Buyer_933,"Engine Repair",2022-04-07,16034,AutoCare
C1934,Mahindra,Nexon,2009,CNG,Automatic,Blue,Fourth,20.62,41.71,"ICICI Lombard",POL647588,2023-12-04,Expired,Owner_934,"+91 9592503645",Pune,2014,32.61,2023-03-22,Buyer_934,"Battery Replacement",2021-02-01,13582,CarZ
C1935,Hyundai,Seltos,2009,Petrol,Manual,Silver,First,11.6,41.44,"HDFC Ergo",POL461700,2023-05-30,Expired,Owner_935,"+91 9487001393",Lucknow,2006,40.19,2022-06-10,Buyer_935,"Oil Change",2023-07-11,12853,FastFix
C1936,Maruti,Creta,2017,CNG,Manual,Black,Third,16.27,18.42,"Bajaj Allianz",POL931168,2023-11-24,Active,Owner_936,"+91 9194915049",Chennai,2008,39.88,2022-01-25,Buyer_936,"Brake Service",2020-11-26,10467,AutoCare
C1937,Tata,Creta,2022,Hybrid,Automatic,Yellow,Second,15.69,7.5,"HDFC Ergo",POL251614,2024-11-15,Expired,Owner_937,"+91 9422119115",Lucknow,2016,18.5,2023-11-16,Buyer_937,"Battery Replacement",2020-03-30,17506,Mechanix
C1938,Maruti,Polo,2011,Petrol,Manual,Grey,Second,20.05,11.05,"Reliance General",POL816458,2023-04-08,Active,Owner_938,"+91 9901046047",Pune,2018,9.98,2023-11-05,Buyer_938,"Tyre Change",2022-05-29,16714,CarZ
C1939,Kia,Seltos,2012,CNG,Manual,Black,Fourth,13.3,40.33,"Bajaj Allianz",POL175801,2024-06-09,Active,Owner_939,"+91 9506415772",Delhi,2016,19.44,2023-08-29,Buyer_939,"Full Service",2021-12-03,7128,Mechanix
C1940,Ford,Nexon,2022,Hybrid,Manual,Yellow,Fourth,13.36,33.84,"SBI General",POL562837,2023-02-02,Active,Owner_940,"+91 9615033083",Pune,2008,21.81,2022-12-07,Buyer_940,"Oil Change",2020-10-15,13189,Pitstop
C1941,Mahindra,Nexon,2018,Diesel,Manual,Red,First,12.2,35.51,"ICICI Lombard",POL578120,2023-11-20,Active,Owner_941,"+91 9603881568",Jaipur,2012,47.97,2022-01-02,Buyer_941,"Tyre Change",2021-01-11,17184,AutoCare
C1942,Mahindra,Ecosport,2015,Petrol,Automatic,White,Fourth,22.05,13.92,"SBI General",POL988723,2024-01-25,Active,Owner_942,"+91 9185067654",Chennai,2013,39.84,2022-08-02,Buyer_942,"Oil Change",2023-12-27,10078,FastFix
C1943,Volkswagen,Creta,2023,Petrol,Automatic,Green,Third,24.57,8.38,"Bajaj Allianz",POL635390,2024-01-22,Active,Owner_943,"+91 9607123189",Lucknow,2007,48.19,2022-10-24,Buyer_943,"Tyre Change",2023-06-10,18185,Pitstop
C1944,Honda,Ecosport,2005,Hybrid,Manual,White,First,24.4,17.96,"Reliance General",POL509636,2023-10-02,Active,Owner_944,"+91 9861420245",Jaipur,2020,34.58,2023-02-17,Buyer_944,"Engine Repair",2021-05-27,15600,AutoCare
C1945,Mahindra,Creta,2018,Petrol,Manual,Green,Third,20.79,45.92,"HDFC Ergo",POL698891,2023-08-12,Active,Owner_945,"+91 9980240466",Mumbai,2006,12.64,2022-08-08,Buyer_945,"Full Service",2022-07-20,6624,AutoCare
C1946,Kia,Duster,2019,Diesel,Manual,Grey,Fourth,10.18,14.93,"SBI General",POL345175,2023-06-30,Expired,Owner_946,"+91 9608132908",Delhi,2007,34.96,2022-08-19,Buyer_946,"Oil Change",2020-04-11,7451,CarZ
C1947,Volkswagen,City,2009,Hybrid,Manual,Black,Second,14.94,25.64,"HDFC Ergo",POL994746,2023-12-07,Expired,Owner_947,"+91 9343655846",Bangalore,2020,41.56,2022-02-13,Buyer_947,"Tyre Change",2021-11-10,4384,"Speed Garage"
C1948,Honda,XUV500,2018,Electric,Manual,Blue,Third,20.75,28.91,"SBI General",POL606659,2024-08-11,Active,Owner_948,"+91 9565174097",Kolkata,2014,18.81,2023-10-16,Buyer_948,"Full Service",2021-06-16,12351,Pitstop
C1949,Renault,Seltos,2018,Hybrid,Manual,Blue,Third,22.02,33.55,"HDFC Ergo",POL583031,2023-09-29,Active,Owner_949,"+91 9448982000",Bangalore,2017,39.39,2022-07-15,Buyer_949,"Full Service",2023-08-18,13317,CarZ
C1950,Maruti,Duster,2008,Electric,Automatic,Red,Third,15.85,28.81,"SBI General",POL689092,2024-04-03,Expired,Owner_950,"+91 9206518554",Kolkata,2009,21.22,2022-05-03,Buyer_950,"Full Service",2022-12-27,16449,CarZ
C1951,Maruti,Creta,2011,Electric,Manual,Blue,Second,22.94,7.72,"HDFC Ergo",POL783450,2023-01-07,Active,Owner_951,"+91 9408494712",Kolkata,2015,4.97,2022-03-21,Buyer_951,"Full Service",2022-02-19,9134,CarZ
C1952,Volkswagen,Innova,2013,Electric,Manual,Silver,Fourth,21.85,26.59,"ICICI Lombard",POL722199,2023-03-30,Active,Owner_952,"+91 9737917657",Delhi,2019,20.67,2022-04-05,Buyer_952,"Engine Repair",2023-07-05,14957,Mechanix
C1953,Honda,Seltos,2015,Electric,Manual,Silver,Third,14.39,4.17,"Reliance General",POL993738,2023-05-30,Active,Owner_953,"+91 9267783239",Lucknow,2008,13.85,2022-04-27,Buyer_953,"Battery Replacement",2021-09-15,16188,CarZ
C1954,Mahindra,Nexon,2015,Petrol,Manual,Silver,Second,11.64,25.49,"Reliance General",POL992373,2023-04-13,Active,Owner_954,"+91 9735505476",Ahmedabad,2005,3.35,2023-05-08,Buyer_954,"Tyre Change",2023-09-04,15151,FastFix
C1955,Renault,City,2022,Diesel,Automatic,White,Second,23.25,24.01,"ICICI Lombard",POL439836,2023-07-29,Active,Owner_955,"+91 9876697105",Pune,2021,44.31,2022-02-25,Buyer_955,"Oil Change",2021-03-27,17987,Mechanix
C1956,Maruti,Polo,2024,Hybrid,Manual,Silver,First,10.19,10.12,"TATA AIG",POL931430,2023-06-28,Expired,Owner_956,"+91 9654712436",Mumbai,2022,48.2,2022-07-08,Buyer_956,"Brake Service",2022-03-08,19738,Pitstop
C1957,Ford,Ecosport,2021,Diesel,Automatic,Green,First,19.79,4.88,"HDFC Ergo",POL842943,2024-06-04,Expired,Owner_957,"+91 9845959927",Lucknow,2015,13.74,2022-01-05,Buyer_957,"Brake Service",2023-02-02,7089,Mechanix
C1958,Tata,Nexon,2012,Diesel,Automatic,Yellow,Third,14.36,41.46,"HDFC Ergo",POL431348,2024-03-30,Expired,Owner_958,"+91 9889107137",Jaipur,2013,40.41,2022-02-08,Buyer_958,"Battery Replacement",2022-11-21,7672,FastFix
C1959,Maruti,Ecosport,2012,CNG,Automatic,Red,Second,14.61,35.4,"Bajaj Allianz",POL577090,2024-08-13,Active,Owner_959,"+91 9920534396",Kolkata,2008,11.83,2023-01-31,Buyer_959,"Tyre Change",2023-11-18,14322,Pitstop
C1960,Maruti,Innova,2013,Electric,Manual,Silver,Fourth,21.9,35.66,"Bajaj Allianz",POL518009,2024-08-12,Active,Owner_960,"+91 9706059377",Jaipur,2021,15.17,2023-08-12,Buyer_960,"Oil Change",2021-05-12,16683,CarZ
C1961,Honda,Seltos,2021,Diesel,Automatic,Green,Second,20.08,32.11,"Reliance General",POL622865,2023-10-25,Active,Owner_961,"+91 9403623630",Hyderabad,2019,17.17,2023-03-07,Buyer_961,"Battery Replacement",2022-12-21,18643,CarZ
C1962,Volkswagen,City,2008,Diesel,Automatic,Blue,Third,15.09,29.33,"SBI General",POL370939,2024-07-26,Expired,Owner_962,"+91 9773550662",Jaipur,2018,14.9,2022-11-27,Buyer_962,"Oil Change",2020-06-18,9364,Mechanix
C1963,Honda,Polo,2013,CNG,Automatic,Yellow,Fourth,21.62,27.05,"Bajaj Allianz",POL734856,2024-10-31,Expired,Owner_963,"+91 9739906078",Pune,2007,48.72,2022-05-04,Buyer_963,"Engine Repair",2020-01-25,9273,Pitstop
C1964,Maruti,Innova,2012,CNG,Automatic,Silver,Fourth,15.23,35.02,"Bajaj Allianz",POL189329,2024-03-05,Active,Owner_964,"+91 9300438465",Pune,2007,44.27,2023-11-09,Buyer_964,"Engine Repair",2022-09-05,13871,FastFix
C1965,Maruti,Creta,2010,Hybrid,Manual,Red,Fourth,11.61,31.09,"HDFC Ergo",POL958853,2024-05-17,Active,Owner_965,"+91 9839266537",Jaipur,2012,43.34,2022-09-04,Buyer_965,"Tyre Change",2023-11-20,14670,AutoCare
C1966,Volkswagen,Ecosport,2014,Diesel,Manual,Yellow,Fourth,22.55,4.6,"HDFC Ergo",POL225140,2024-11-12,Active,Owner_966,"+91 9949779031",Lucknow,2010,46.82,2022-01-25,Buyer_966,"Tyre Change",2022-05-18,4389,Mechanix
C1967,Renault,Polo,2020,Electric,Manual,Grey,Second,14.15,49.05,"TATA AIG",POL526051,2024-12-01,Expired,Owner_967,"+91 9767875025",Hyderabad,2010,49.72,2023-04-01,Buyer_967,"Engine Repair",2022-09-10,7025,CarZ
C1968,Kia,Creta,2011,Hybrid,Automatic,Blue,Fourth,17.2,32.39,"TATA AIG",POL522884,2024-05-06,Active,Owner_968,"+91 9650642217",Delhi,2018,35.98,2023-03-30,Buyer_968,"Brake Service",2023-04-28,10689,CarZ
C1969,Kia,Swift,2011,Electric,Manual,Blue,First,16.65,23.17,"Reliance General",POL246218,2023-12-17,Active,Owner_969,"+91 9345702376",Kolkata,2011,18.16,2022-04-12,Buyer_969,"Brake Service",2020-08-28,14493,Mechanix
C1970,Kia,Innova,2019,Diesel,Manual,Blue,Second,11.84,19.32,"TATA AIG",POL741778,2023-05-25,Expired,Owner_970,"+91 9621022177",Mumbai,2006,24.61,2023-02-20,Buyer_970,"Tyre Change",2022-04-13,6585,Pitstop
C1971,Renault,XUV500,2005,Diesel,Automatic,White,Second,15.98,42.06,"SBI General",POL962447,2023-11-12,Expired,Owner_971,"+91 9392460178",Pune,2020,18.3,2023-09-18,Buyer_971,"Tyre Change",2020-08-06,8536,CarZ
C1972,Tata,XUV500,2021,Diesel,Automatic,Yellow,Fourth,14.12,5.05,"SBI General",POL260051,2024-09-09,Active,Owner_972,"+91 9776874599",Jaipur,2015,44.36,2022-06-03,Buyer_972,"Battery Replacement",2023-07-30,11378,AutoCare
C1973,Toyota,Polo,2005,Electric,Automatic,Silver,Second,19.62,41.61,"Reliance General",POL451269,2023-03-07,Expired,Owner_973,"+91 9346949925",Chennai,2012,33.11,2022-10-11,Buyer_973,"Tyre Change",2021-07-09,10946,"Speed Garage"
C1974,Tata,Nexon,2022,Diesel,Manual,Yellow,Third,16.49,48.82,"ICICI Lombard",POL391246,2023-01-06,Expired,Owner_974,"+91 9315549726",Kolkata,2008,7.16,2022-11-01,Buyer_974,"Engine Repair",2020-10-26,9893,AutoCare
C1975,Volkswagen,Duster,2015,Petrol,Manual,White,Second,13.25,18.94,"Reliance General",POL231553,2024-11-24,Active,Owner_975,"+91 9488426498",Mumbai,2010,29.72,2022-01-13,Buyer_975,"Battery Replacement",2022-07-23,9415,CarZ
C1976,Mahindra,Polo,2017,Petrol,Manual,Silver,Third,20.35,44.75,"SBI General",POL583126,2024-10-23,Active,Owner_976,"+91 9184930019",Kolkata,2020,7.1,2022-06-16,Buyer_976,"Engine Repair",2022-09-12,17134,FastFix
C1977,Tata,XUV500,2012,Petrol,Automatic,Black,Third,15.36,11.55,"SBI General",POL570078,2024-12-14,Expired,Owner_977,"+91 9104044126",Jaipur,2019,22.13,2023-05-11,Buyer_977,"Full Service",2020-10-17,5630,Mechanix
C1978,Ford,Creta,2018,CNG,Automatic,Red,First,20.74,34.26,"ICICI Lombard",POL812583,2023-05-16,Expired,Owner_978,"+91 9146297612",Chennai,2007,29.91,2022-09-02,Buyer_978,"Brake Service",2020-12-08,19922,AutoCare
C1979,Maruti,Creta,2011,Diesel,Automatic,Yellow,Third,19.84,34.01,"Reliance General",POL252742,2024-07-03,Expired,Owner_979,"+91 9501400380",Bangalore,2014,22.46,2023-10-17,Buyer_979,"Battery Replacement",2022-06-21,7125,AutoCare
C1980,Honda,Seltos,2009,Electric,Automatic,White,Third,14.19,4.32,"HDFC Ergo",POL366623,2023-10-20,Expired,Owner_980,"+91 9534914569",Jaipur,2023,14.04,2023-05-10,Buyer_980,"Engine Repair",2023-12-03,14586,"Speed Garage"
